"","date","R","lower","upper"
"193",2021-02-11,0.553722335887442,0.390749969981807,0.787113883702835
"194",2021-02-12,0.576098523553873,0.407794907292891,0.820310189728584
"195",2021-02-13,0.579045015779277,0.407094536897972,0.823117279021628
"196",2021-02-14,0.540746513819176,0.382973901873371,0.761753705140437
"197",2021-02-15,0.590911698776964,0.423915955860426,0.838480765364853
"198",2021-02-16,0.682443756368746,0.482107387871686,0.952309081477957
"199",2021-02-17,0.706111913701456,0.506200847414095,0.993717466611977
"200",2021-02-18,0.740786258541878,0.526652104289604,1.03378217356911
"201",2021-02-19,0.76873082260928,0.546216405348239,1.08063579795454
"202",2021-02-20,0.798378321989723,0.5728164720278,1.14046927971939
"203",2021-02-21,0.823914286519338,0.587623671059698,1.16251574888702
"204",2021-02-22,0.853719648800427,0.597235965378831,1.1947984660338
"205",2021-02-23,0.891487867706354,0.630132414902818,1.25939998878371
"206",2021-02-24,0.939163003292275,0.669067441341587,1.31894097880135
"207",2021-02-25,0.978114683601903,0.676757470940638,1.37021780771323
"208",2021-02-26,1.00118779258943,0.701865447869818,1.40949014167664
"209",2021-02-27,1.00548352730299,0.70659760196544,1.40582563909811
"210",2021-02-28,1.03434092646927,0.721310412449175,1.4256512235006
"211",2021-03-01,1.03829714860312,0.729907283676606,1.45534755867033
"212",2021-03-02,1.02368004251835,0.729693546826994,1.47275303495212
"213",2021-03-03,1.00475774553554,0.711012235100132,1.43098277409479
"214",2021-03-04,1.02451486461608,0.725766213747004,1.45726379714722
"215",2021-03-05,1.04435385192879,0.727590572440702,1.44850115272753
"216",2021-03-06,1.06989461376944,0.773064668015524,1.52411847163952
"217",2021-03-07,1.16245619844661,0.82239829489979,1.64885396041894
"218",2021-03-08,1.20441998243066,0.849982759493376,1.69491963651942
"219",2021-03-09,1.20551527351798,0.861184360840455,1.70001072144662
"220",2021-03-10,1.17167169196087,0.8195586987724,1.67621141603041
"221",2021-03-11,1.19787279473328,0.837011784315896,1.66122829201024
"222",2021-03-12,1.23142249246476,0.870286815149962,1.7420796424774
"223",2021-03-13,1.28742364738426,0.895023756351056,1.82870608533667
"224",2021-03-14,1.32072937431353,0.927434466402771,1.87787010028582
"225",2021-03-15,1.30408363245105,0.919529183326736,1.84677886005629
"226",2021-03-16,1.35613836334994,0.961611974365446,1.89025585119592
"227",2021-03-17,1.41271368367307,0.994387307018341,2.00162926968336
"228",2021-03-18,1.44987229458619,1.0255624230827,1.99534556570103
"229",2021-03-19,1.47555644409615,1.06377641823945,2.06617226969115
"230",2021-03-20,1.46875422200712,1.03463122577725,2.0709235167881
"231",2021-03-21,1.42533975518818,0.989074967998474,1.98649347261103
"232",2021-03-22,1.40256888303115,0.997113846016558,2.01800865539411
"233",2021-03-23,1.38793136924857,0.996883127767821,1.95905785945149
"234",2021-03-24,1.40383202854371,0.998906772969273,1.98333376787235
"235",2021-03-25,1.50669227197971,1.0585654358961,2.13362607708379
"236",2021-03-26,1.5679875880787,1.10654479756077,2.20165325951611
"237",2021-03-27,1.63710638390736,1.15591100002496,2.24512291901907
"238",2021-03-28,1.62766877544829,1.16386805906417,2.29770422422789
"239",2021-03-29,1.65017327338049,1.16033320378811,2.35747100195638
"240",2021-03-30,1.67343218760261,1.17535722923242,2.35061629602445
"241",2021-03-31,1.67962789564637,1.19718764706654,2.38873485118707
"242",2021-04-01,1.65060066313827,1.17821183538178,2.32021049342999
"243",2021-04-02,1.66513662710311,1.18258293545411,2.29388612003513
"244",2021-04-03,1.75874339889578,1.24705635386705,2.46545430044984
"245",2021-04-04,1.75977237614767,1.24071223423072,2.46303478161137
"246",2021-04-05,1.81118241925484,1.2811849172747,2.57032358639889
"247",2021-04-06,1.93122290411401,1.38689729924634,2.71085834129791
"248",2021-04-07,1.88276874020137,1.37287245538673,2.65777835636692
"249",2021-04-08,1.83122207465721,1.29209200798306,2.55846643766802
"250",2021-04-09,1.84447803201249,1.32202105419487,2.56730531464287
"251",2021-04-10,1.84225365678817,1.29615633371318,2.57367692492726
"252",2021-04-11,1.83895134414121,1.29483895284725,2.55522442755285
"253",2021-04-12,1.81433495349191,1.28597519781568,2.54664651393693
"254",2021-04-13,1.76261463444903,1.23888543837038,2.47365093333133
"255",2021-04-14,1.73412649595145,1.23430632835724,2.45854304099119
"256",2021-04-15,1.69118072346412,1.20076026526359,2.35788337971813
"257",2021-04-16,1.61711515354157,1.1350442625813,2.29300380839489
"258",2021-04-17,1.52214276361267,1.06534585882425,2.0835082850159
"259",2021-04-18,1.46007773749821,1.02775086086529,2.0509975650054
"260",2021-04-19,1.38524125543262,0.977429102120823,1.9597169821095
"261",2021-04-20,1.25141077140163,0.897150621571237,1.76796673140146
"262",2021-04-21,1.17776843252109,0.835266853103192,1.6585707551718
"263",2021-04-22,1.1249140402197,0.808219354366097,1.59137279333429
"264",2021-04-23,1.07556235758294,0.769869021444315,1.4916372187511
"265",2021-04-24,1.01286693699811,0.722026412985551,1.44220703299702
"266",2021-04-25,0.964100388848208,0.682547190045062,1.33190038932848
"267",2021-04-26,0.914551540765086,0.662927056805275,1.28171110538724
"268",2021-04-27,0.891311351996466,0.641995120562093,1.28502726034382
"269",2021-04-28,0.879510312005712,0.627909649523565,1.24458881015516
"270",2021-04-29,0.893887983107381,0.632485811077287,1.25562045533887
"271",2021-04-30,0.831682128064683,0.587695969861583,1.1573038426153
"272",2021-05-01,0.799494203995653,0.565200210243636,1.11107371688405
"273",2021-05-02,0.783487542282932,0.552673007515504,1.11262272629068
"274",2021-05-03,0.75223086711287,0.531296717871277,1.06659432446183
"275",2021-05-04,0.748864250723019,0.54128111840435,1.03579313700858
"276",2021-05-05,0.745389532268859,0.526175602733026,1.06481493848465
"277",2021-05-06,0.732546693686778,0.5266629053299,1.01788190946675
"278",2021-05-07,0.715227109651636,0.504891851207797,1.009082234898
"279",2021-05-08,0.709393310842021,0.504182088822803,0.988825766498289
"280",2021-05-09,0.704758565371865,0.503272592126515,0.98673971779395
"281",2021-05-10,0.680877378965708,0.470409265599447,0.959998664467657
"282",2021-05-11,0.658021148183909,0.459167975636567,0.945556859519624
"283",2021-05-12,0.651356870555157,0.463128909946487,0.904832497920035
"284",2021-05-13,0.628678741484632,0.451462800533585,0.895131931857184
"285",2021-05-14,0.624318070687043,0.441296279879954,0.874289716874093
"286",2021-05-15,0.620026785106947,0.435941690041297,0.87638852433799
"287",2021-05-16,0.60095189053819,0.430294925162901,0.852379869939814
"288",2021-05-17,0.579703873717452,0.413270928905608,0.819697901464844
"289",2021-05-18,0.573503081135374,0.406668702694791,0.814805425339907
"290",2021-05-19,0.592250304232178,0.427579814332056,0.835786842136651
"291",2021-05-20,0.576065268053344,0.399922837427785,0.810253785815253
"292",2021-05-21,0.549270312171194,0.378470434511757,0.748004329407282
"293",2021-05-22,0.520975856581394,0.37178985496548,0.724511478682302
"294",2021-05-23,0.469582897434003,0.336199591301684,0.657894617079272
"295",2021-05-24,0.401691400710974,0.282548572004761,0.566496000542176
"296",2021-05-25,0.473505515399892,0.336681789163285,0.660514226502138
"297",2021-05-26,0.450439100372381,0.319140301981109,0.632999676932515
"298",2021-05-27,0.443007175507545,0.315157216496198,0.615003249575386
"299",2021-05-28,0.440491274145809,0.309996392873526,0.620867178318278
"300",2021-05-29,0.432934079322368,0.301442613366201,0.611897599505338
"301",2021-05-30,0.429297036727778,0.301964661284702,0.593920536667176
"302",2021-05-31,0.427991161818419,0.298061260132633,0.608047300049973
"303",2021-06-01,0.418918462467852,0.301045181865359,0.591517435192571
"304",2021-06-02,0.425284315348174,0.302661006085182,0.608196230164409
"305",2021-06-03,0.415955814947427,0.291904176763877,0.595053926496973
"306",2021-06-04,0.407462814788803,0.28990813606267,0.566367871853784
"307",2021-06-05,0.375372546969133,0.269370605834512,0.529301885832238
"308",2021-06-06,0.384895109316373,0.270865821576836,0.539541507299943
"309",2021-06-07,0.376164860354359,0.269757420124038,0.530145433391371
"310",2021-06-08,0.366860653278054,0.259240581427852,0.521496677101185
"311",2021-06-09,0.394473488876275,0.276925738977512,0.558549699426254
"312",2021-06-10,0.415253633113414,0.288417074255415,0.58457468582574
"313",2021-06-11,0.422320678032869,0.299774985538777,0.590021589905324
"314",2021-06-12,0.419365725745059,0.292935121091636,0.586363938751034
"315",2021-06-13,0.428313047840808,0.300826379772311,0.604502912907895
"316",2021-06-14,0.445257006969333,0.314696505796117,0.634927177184955
"317",2021-06-15,0.440504581651525,0.306801018154523,0.626689261413393
"318",2021-06-16,0.433676029125257,0.302505314927665,0.619258851655131
"319",2021-06-17,0.425128988005293,0.290904617226824,0.598126081970296
"320",2021-06-18,0.427656246575,0.294741620644272,0.610679028909998
"321",2021-06-19,0.445380350645881,0.308526466380196,0.635505222767423
"322",2021-06-20,0.46461067490083,0.32405440985623,0.673015169767637
"323",2021-06-21,0.522507598801798,0.360925233443861,0.742020668392674
"324",2021-06-22,0.525285042087233,0.357637398842063,0.744043108753866
"325",2021-06-23,0.528054511790193,0.369686473908614,0.751843129837759
"326",2021-06-24,0.544644191623416,0.376902115084744,0.772504202607343
"327",2021-06-25,0.556669359342991,0.386680548945757,0.788443229493452
"328",2021-06-26,0.560696290966974,0.391988329100472,0.793329746264284
"329",2021-06-27,0.573464905935333,0.392814038856971,0.821609671333262
"330",2021-06-28,0.604069619318866,0.426254801773047,0.870836803445922
"331",2021-06-29,0.584939118524253,0.395899414171415,0.847066670037204
"332",2021-06-30,0.614899433096464,0.416925391586009,0.893803383463709
