"","date","R","lower","upper"
"302",2021-06-07,0.446267269530543,0.38136454042723,0.523329443103815
"303",2021-06-08,0.435716805449827,0.374035966950123,0.51228151495412
"304",2021-06-09,0.429487595686199,0.368906141589197,0.500384444311346
"305",2021-06-10,0.422909461747559,0.364194809735154,0.493606952164377
"306",2021-06-11,0.417709002769503,0.359212976932014,0.489786519515544
"307",2021-06-12,0.414514583637921,0.357245374739238,0.485680003129503
"308",2021-06-13,0.418463247247102,0.358718778306406,0.489630820326216
"309",2021-06-14,0.425187910379617,0.361566903201672,0.500537815736389
"310",2021-06-15,0.435915506069328,0.371837574492489,0.51134754040787
"311",2021-06-16,0.449830988741565,0.379832409146893,0.527571892441374
"312",2021-06-17,0.458671733903681,0.390612529583494,0.538678380163023
"313",2021-06-18,0.463340370711634,0.394121813126774,0.544447982898091
"314",2021-06-19,0.467501917692801,0.398775643524589,0.546700187213436
"315",2021-06-20,0.4733357806258,0.403096294074012,0.553708260531663
"316",2021-06-21,0.482403424043597,0.409745350793717,0.565082953053781
"317",2021-06-22,0.487636814680622,0.416011995365064,0.57038770230132
"318",2021-06-23,0.492432286123689,0.418813882053633,0.575876334924442
"319",2021-06-24,0.499262805695473,0.42784196761707,0.584519782879697
"320",2021-06-25,0.510705667310925,0.437820900573469,0.598370503456051
"321",2021-06-26,0.524827289000952,0.448471587625863,0.617285622421633
"322",2021-06-27,0.541109735179758,0.463806009649992,0.637902906713203
"323",2021-06-28,0.560507331833063,0.479668331242108,0.662677396036264
"324",2021-06-29,0.570892257451578,0.487232671444588,0.678966124259687
"325",2021-06-30,0.586591702542809,0.498551693665005,0.702376447241719
